timestamp,open,high,low,close,volume
2024-01-01 00:00:00+00:00,0.10000738119254152,0.10248544405497756,0.0958207925178265,0.10000738119254152,19168
2024-01-01 01:00:00+00:00,0.10000738119254152,0.10649131098477768,0.10000738119254152,0.10181614913512603,32939
2024-01-01 02:00:00+00:00,0.10181614913512603,0.10570982991703178,0.09500271810948147,0.10015514724201735,79771
2024-01-01 03:00:00+00:00,0.10015514724201735,0.10015514724201735,0.08986731214643776,0.09494378178898087,55533
2024-01-01 04:00:00+00:00,0.09494378178898087,0.09775530204991296,0.09225961288681805,0.09238870202200045,56765
2024-01-01 05:00:00+00:00,0.09238870202200045,0.09238870202200045,0.08541099582011619,0.087052022993132,76303
2024-01-01 06:00:00+00:00,0.087052022993132,0.11648323132754679,0.087052022993132,0.11218109908427228,16263
2024-01-01 07:00:00+00:00,0.11218109908427228,0.12378137381222566,0.11218109908427228,0.12157452342475264,15794
2024-01-01 08:00:00+00:00,0.12157452342475264,0.12196618831549884,0.1112333744154975,0.11803663532768081,74332
2024-01-01 09:00:00+00:00,0.11803663532768081,0.12024618179513523,0.10538763063614884,0.11372310054833751,10390
2024-01-01 10:00:00+00:00,0.11372310054833751,0.1539677401980911,0.11372310054833751,0.15037874436695903,66807
2024-01-01 11:00:00+00:00,0.15037874436695903,0.1652769794951487,0.1458024655054666,0.15363356126575822,18789
2024-01-01 12:00:00+00:00,0.15363356126575822,0.1593799971236469,0.15078300294980887,0.15460835070595963,22798
2024-01-01 13:00:00+00:00,0.15460835070595963,0.15460835070595963,0.13782056121213473,0.1462133807795741,58416
2024-01-01 14:00:00+00:00,0.1462133807795741,0.15198857787086972,0.1431832572578327,0.1459569853749975,49152
2024-01-01 15:00:00+00:00,0.1459569853749975,0.15754958146123685,0.1459569853749975,0.15217484400053263,31297
2024-01-01 16:00:00+00:00,0.15217484400053263,0.15217484400053263,0.1327585719369627,0.14038340356952753,71397
2024-01-01 17:00:00+00:00,0.14038340356952753,0.14038340356952753,0.13456472344534876,0.1365813394759884,49187
2024-01-01 18:00:00+00:00,0.1365813394759884,0.1365813394759884,0.11530183179932145,0.12185684649160895,39916
2024-01-01 19:00:00+00:00,0.12185684649160895,0.12185684649160895,0.11055754511380954,0.11278402446750357,18468
2024-01-01 20:00:00+00:00,0.11278402446750357,0.11278402446750357,0.09565796014093758,0.10098485950420198,24362
2024-01-01 21:00:00+00:00,0.10098485950420198,0.10098485950420198,0.09542290218505624,0.09957041993146429,83715
2024-01-01 22:00:00+00:00,0.09957041993146429,0.09957041993146429,0.09028981213620237,0.09227916114618563,13242
2024-01-01 23:00:00+00:00,0.09227916114618563,0.09694041295911998,0.09227916114618563,0.09379337312070811,20542
2024-01-02 00:00:00+00:00,0.09379337312070811,0.09621710750329061,0.09216377974830756,0.09467966720371063,10759
2024-01-02 01:00:00+00:00,0.09467966720371063,0.09553448469558634,0.08864729765125921,0.09362368655960439,49198
2024-01-02 02:00:00+00:00,0.09362368655960439,0.09362368655960439,0.0781014892467776,0.08050166201447063,36803
2024-01-02 03:00:00+00:00,0.08050166201447063,0.08063656466142445,0.07664303216379602,0.0779413216158201,93736
2024-01-02 04:00:00+00:00,0.0779413216158201,0.08120668674579978,0.07022248726903695,0.07771483764919479,52030
2024-01-02 05:00:00+00:00,0.07771483764919479,0.0817639925183307,0.07771483764919479,0.07824498508838873,60236
2024-01-02 06:00:00+00:00,0.07824498508838873,0.07824498508838873,0.06956778261996252,0.07138134731356152,48871
2024-01-02 07:00:00+00:00,0.07138134731356152,0.07169735387816295,0.0665357859913736,0.06936423553353042,123228
2024-01-02 08:00:00+00:00,0.06936423553353042,0.06936423553353042,0.06481885517584825,0.06540902539108792,18653
2024-01-02 09:00:00+00:00,0.06540902539108792,0.06540902539108792,0.06045994138403496,0.06231050414862263,21828
2024-01-02 10:00:00+00:00,0.06231050414862263,0.0678999120309733,0.06231050414862263,0.06640576897759788,64370
2024-01-02 11:00:00+00:00,0.06640576897759788,0.06640576897759788,0.06324632936176795,0.06326497474081781,59242
2024-01-02 12:00:00+00:00,0.06326497474081781,0.06359189630537775,0.06067616319724577,0.06314164601524815,52754
